,Links in homepage,Unigrams,Bigrams,Trigrams,Page titles,Meta tags,All internal links,All external links
3966,,AR,ar arezzo,ar arezzo ap,,,,
3967,,Arezzo,arezzo ap,arezzo ap ascoli,,,,
3968,,AP,ap ascoli,ap ascoli piceno,,,,
3969,,Ascoli,ascoli piceno,ascoli piceno at,,,,
3970,,Piceno,piceno at,piceno at asti,,,,
3971,,AT,at asti,at asti av,,,,
3972,,Asti,asti av,asti av avellino,,,,
3973,,AV,av avellino,av avellino ba,,,,
3974,,Avellino,avellino ba,avellino ba bari,,,,
3975,,BA,ba bari,ba bari bt,,,,
3976,,Bari,bari bt,bari bt barlettaandriatrani,,,,
3977,,BT,bt barlettaandriatrani,bt barlettaandriatrani bl,,,,
3978,,BarlettaAndriaTrani,barlettaandriatrani bl,barlettaandriatrani bl belluno,,,,
3979,,BL,bl belluno,bl belluno bn,,,,
3980,,Belluno,belluno bn,belluno bn benevento,,,,
3981,,BN,bn benevento,bn benevento bg,,,,
3982,,Benevento,benevento bg,benevento bg bergamo,,,,
3983,,BG,bg bergamo,bg bergamo bi,,,,
3984,,Bergamo,bergamo bi,bergamo bi biella,,,,
3985,,BI,bi biella,bi biella bo,,,,
3986,,Biella,biella bo,biella bo bologna,,,,
3987,,BO,bo bologna,bo bologna bz,,,,
3988,,Bologna,bologna bz,bologna bz bolzano,,,,
3989,,BZ,bz bolzano,bz bolzano bs,,,,
3990,,Bolzano,bolzano bs,bolzano bs brescia,,,,
3991,,BS,bs brescia,bs brescia br,,,,
3992,,Brescia,brescia br,brescia br brindisi,,,,
3993,,BR,br brindisi,br brindisi ca,,,,
3994,,Brindisi,brindisi ca,brindisi ca cagliari,,,,
3995,,CA,ca cagliari,ca cagliari cl,,,,
3996,,Cagliari,cagliari cl,cagliari cl caltanissetta,,,,
3997,,CL,cl caltanissetta,cl caltanissetta cb,,,,
3998,,Caltanissetta,caltanissetta cb,caltanissetta cb campobasso,,,,
3999,,CB,cb campobasso,cb campobasso ci,,,,
4000,,Campobasso,campobasso ci,campobasso ci carboniaiglesias,,,,
4001,,CI,ci carboniaiglesias,ci carboniaiglesias ce,,,,
4002,,CarboniaIglesias,carboniaiglesias ce,carboniaiglesias ce caserta,,,,
4003,,CE,ce caserta,ce caserta ct,,,,
4004,,Caserta,caserta ct,caserta ct catania,,,,
4005,,CT,ct catania,ct catania cz,,,,
4006,,Catania,catania cz,catania cz catanzaro,,,,
4007,,CZ,cz catanzaro,cz catanzaro ch,,,,
4008,,Catanzaro,catanzaro ch,catanzaro ch chieti,,,,
4009,,CH,ch chieti,ch chieti co,,,,
4010,,Chieti,chieti co,chieti co como,,,,
4011,,CO,co como,co como cs,,,,
4012,,Como,como cs,como cs cosenza,,,,
4013,,CS,cs cosenza,cs cosenza cr,,,,
4014,,Cosenza,cosenza cr,cosenza cr cremona,,,,
4015,,CR,cr cremona,cr cremona kr,,,,
4016,,Cremona,cremona kr,cremona kr crotone,,,,
4017,,KR,kr crotone,kr crotone cn,,,,
4018,,Crotone,crotone cn,crotone cn cuneo,,,,
4019,,CN,cn cuneo,cn cuneo en,,,,
4020,,Cuneo,cuneo en,cuneo en enna,,,,
4021,,EN,en enna,en enna fm,,,,
4022,,Enna,enna fm,enna fm fermo,,,,
4023,,FM,fm fermo,fm fermo fe,,,,
4024,,Fermo,fermo fe,fermo fe ferrara,,,,
4025,,FE,fe ferrara,fe ferrara fi,,,,
4026,,Ferrara,ferrara fi,ferrara fi firenze,,,,
4027,,FI,fi firenze,fi firenze fg,,,,
4028,,Firenze,firenze fg,firenze fg foggia,,,,
4029,,FG,fg foggia,fg foggia fc,,,,
4030,,Foggia,foggia fc,foggia fc forlu00eccesena,,,,
4031,,FC,fc forlu00eccesena,fc forlu00eccesena fr,,,,
4032,,Forlu00ecCesena,forlu00eccesena fr,forlu00eccesena fr frosinone,,,,
4033,,FR,fr frosinone,fr frosinone ge,,,,
4034,,Frosinone,frosinone ge,frosinone ge genova,,,,
4035,,GE,ge genova,ge genova go,,,,
4036,,Genova,genova go,genova go gorizia,,,,
4037,,GO,go gorizia,go gorizia gr,,,,
4038,,Gorizia,gorizia gr,gorizia gr grosseto,,,,
4039,,GR,gr grosseto,gr grosseto im,,,,
4040,,Grosseto,grosseto im,grosseto im imperia,,,,
4041,,IM,im imperia,im imperia is,,,,
4042,,Imperia,imperia is,imperia is isernia,,,,
4043,,IS,is isernia,is isernia sp,,,,
4044,,Isernia,isernia sp,isernia sp la,,,,
4045,,SP,sp la,sp la spezia,,,,
4046,,La,la spezia,la spezia aq,,,,
4047,,Spezia,spezia aq,spezia aq l,,,,
4048,,AQ,aq l,aq l apos,,,,
4049,,L,l apos,l apos aquila,,,,
4050,,apos,apos aquila,apos aquila lt,,,,
4051,,Aquila,aquila lt,aquila lt latina,,,,
4052,,LT,lt latina,lt latina le,,,,
4053,,Latina,latina le,latina le lecce,,,,
4054,,LE,le lecce,le lecce lc,,,,
4055,,Lecce,lecce lc,lecce lc lecco,,,,
4056,,LC,lc lecco,lc lecco li,,,,
4057,,Lecco,lecco li,lecco li livorno,,,,
4058,,LI,li livorno,li livorno lo,,,,
4059,,Livorno,livorno lo,livorno lo lodi,,,,
4060,,LO,lo lodi,lo lodi lu,,,,
4061,,Lodi,lodi lu,lodi lu lucca,,,,
4062,,LU,lu lucca,lu lucca mc,,,,
4063,,Lucca,lucca mc,lucca mc macerata,,,,
4064,,MC,mc macerata,mc macerata mn,,,,
4065,,Macerata,macerata mn,macerata mn mantova,,,,
4066,,MN,mn mantova,mn mantova ms,,,,
4067,,Mantova,mantova ms,mantova ms massacarrara,,,,
4068,,MS,ms massacarrara,ms massacarrara mt,,,,
4069,,MassaCarrara,massacarrara mt,massacarrara mt matera,,,,
4070,,MT,mt matera,mt matera me,,,,
4071,,Matera,matera me,matera me messina,,,,
4072,,ME,me messina,me messina mi,,,,
4073,,Messina,messina mi,messina mi milano,,,,
4074,,MI,mi milano,mi milano mo,,,,
4075,,Milano,milano mo,milano mo modena,,,,
4076,,MO,mo modena,mo modena mb,,,,
4077,,Modena,modena mb,modena mb monza,,,,
4078,,MB,mb monza,mb monza e,,,,
4079,,Monza,monza e,monza e della,,,,
4080,,e,e della,e della brianza,,,,
4081,,della,della brianza,della brianza na,,,,
4082,,Brianza,brianza na,brianza na napoli,,,,
4083,,NA,na napoli,na napoli no,,,,
4084,,Napoli,napoli no,napoli no novara,,,,
4085,,NO,no novara,no novara nu,,,,
4086,,Novara,novara nu,novara nu nuoro,,,,
4087,,NU,nu nuoro,nu nuoro ot,,,,
4088,,Nuoro,nuoro ot,nuoro ot olbiatempio,,,,
4089,,OT,ot olbiatempio,ot olbiatempio or,,,,
4090,,OlbiaTempio,olbiatempio or,olbiatempio or oristano,,,,
4091,,OR,or oristano,or oristano pd,,,,
4092,,Oristano,oristano pd,oristano pd padova,,,,
4093,,PD,pd padova,pd padova pa,,,,
4094,,Padova,padova pa,padova pa palermo,,,,
4095,,PA,pa palermo,pa palermo pr,,,,
4096,,Palermo,palermo pr,palermo pr parma,,,,
4097,,PR,pr parma,pr parma pv,,,,
4098,,Parma,parma pv,parma pv pavia,,,,
4099,,PV,pv pavia,pv pavia pg,,,,
4100,,Pavia,pavia pg,pavia pg perugia,,,,
4101,,PG,pg perugia,pg perugia pu,,,,
4102,,Perugia,perugia pu,perugia pu pesaro,,,,
4103,,PU,pu pesaro,pu pesaro e,,,,
4104,,Pesaro,pesaro e,pesaro e urbino,,,,
4105,,e,e urbino,e urbino pe,,,,
4106,,Urbino,urbino pe,urbino pe pescara,,,,
4107,,PE,pe pescara,pe pescara pc,,,,
4108,,Pescara,pescara pc,pescara pc piacenza,,,,
4109,,PC,pc piacenza,pc piacenza pi,,,,
4110,,Piacenza,piacenza pi,piacenza pi pisa,,,,
4111,,PI,pi pisa,pi pisa pt,,,,
4112,,Pisa,pisa pt,pisa pt pistoia,,,,
4113,,PT,pt pistoia,pt pistoia pn,,,,
4114,,Pistoia,pistoia pn,pistoia pn pordenone,,,,
4115,,PN,pn pordenone,pn pordenone pz,,,,
4116,,Pordenone,pordenone pz,pordenone pz potenza,,,,
4117,,PZ,pz potenza,pz potenza po,,,,
4118,,Potenza,potenza po,potenza po prato,,,,
4119,,PO,po prato,po prato rg,,,,
4120,,Prato,prato rg,prato rg ragusa,,,,
4121,,RG,rg ragusa,rg ragusa ra,,,,
4122,,Ragusa,ragusa ra,ragusa ra ravenna,,,,
4123,,RA,ra ravenna,ra ravenna rc,,,,
4124,,Ravenna,ravenna rc,ravenna rc reggio,,,,
4125,,RC,rc reggio,rc reggio calabria,,,,
4126,,Reggio,reggio calabria,reggio calabria re,,,,
4127,,Calabria,calabria re,calabria re reggio,,,,
4128,,RE,re reggio,re reggio emilia,,,,
4129,,Reggio,reggio emilia,reggio emilia ri,,,,
4130,,Emilia,emilia ri,emilia ri rieti,,,,
4131,,RI,ri rieti,ri rieti rn,,,,
4132,,Rieti,rieti rn,rieti rn rimini,,,,
4133,,RN,rn rimini,rn rimini rm,,,,
4134,,Rimini,rimini rm,rimini rm roma,,,,
4135,,RM,rm roma,rm roma ro,,,,
4136,,Roma,roma ro,roma ro rovigo,,,,
4137,,RO,ro rovigo,ro rovigo sa,,,,
4138,,Rovigo,rovigo sa,rovigo sa salerno,,,,
4139,,SA,sa salerno,sa salerno vs,,,,
4140,,Salerno,salerno vs,salerno vs medio,,,,
4141,,VS,vs medio,vs medio campidano,,,,
4142,,Medio,medio campidano,medio campidano ss,,,,
4143,,Campidano,campidano ss,campidano ss sassari,,,,
4144,,SS,ss sassari,ss sassari sv,,,,
4145,,Sassari,sassari sv,sassari sv savona,,,,
4146,,SV,sv savona,sv savona si,,,,
4147,,Savona,savona si,savona si siena,,,,
4148,,SI,si siena,si siena sr,,,,
4149,,Siena,siena sr,siena sr siracusa,,,,
4150,,SR,sr siracusa,sr siracusa so,,,,
4151,,Siracusa,siracusa so,siracusa so sondrio,,,,
4152,,SO,so sondrio,so sondrio ta,,,,
4153,,Sondrio,sondrio ta,sondrio ta taranto,,,,
4154,,TA,ta taranto,ta taranto te,,,,
4155,,Taranto,taranto te,taranto te teramo,,,,
4156,,TE,te teramo,te teramo tr,,,,
4157,,Teramo,teramo tr,teramo tr terni,,,,
4158,,TR,tr terni,tr terni to,,,,
4159,,Terni,terni to,terni to torino,,,,
4160,,TO,to torino,to torino og,,,,
4161,,Torino,torino og,torino og ogliastra,,,,
4162,,OG,og ogliastra,og ogliastra tp,,,,
4163,,Ogliastra,ogliastra tp,ogliastra tp trapani,,,,
4164,,TP,tp trapani,tp trapani tn,,,,
4165,,Trapani,trapani tn,trapani tn trento,,,,
4166,,TN,tn trento,tn trento tv,,,,
4167,,Trento,trento tv,trento tv treviso,,,,
4168,,TV,tv treviso,tv treviso ts,,,,
4169,,Treviso,treviso ts,treviso ts trieste,,,,
4170,,TS,ts trieste,ts trieste ud,,,,
4171,,Trieste,trieste ud,trieste ud udine,,,,
4172,,UD,ud udine,ud udine va,,,,
4173,,Udine,udine va,udine va varese,,,,
4174,,VA,va varese,va varese ve,,,,
4175,,Varese,varese ve,varese ve venezia,,,,
4176,,VE,ve venezia,ve venezia vb,,,,
4177,,Venezia,venezia vb,venezia vb verbanocusioossola,,,,
4178,,VB,vb verbanocusioossola,vb verbanocusioossola vc,,,,
4179,,VerbanoCusioOssola,verbanocusioossola vc,verbanocusioossola vc vercelli,,,,
4180,,VC,vc vercelli,vc vercelli vr,,,,
4181,,Vercelli,vercelli vr,vercelli vr verona,,,,
4182,,VR,vr verona,vr verona vv,,,,
4183,,Verona,verona vv,verona vv vibo,,,,
4184,,VV,vv vibo,vv vibo valentia,,,,
4185,,Vibo,vibo valentia,vibo valentia vi,,,,
4186,,Valentia,valentia vi,valentia vi vicenza,,,,
4187,,VI,vi vicenza,vi vicenza vt,,,,
4188,,Vicenza,vicenza vt,vicenza vt viterbo,,,,
4189,,VT,vt viterbo,vt viterbo ro,,,,
4190,,Viterbo,viterbo ro,viterbo ro ab,,,,
4191,,RO,ro ab,ro ab alba,,,,
4192,,AB,ab alba,ab alba ar,,,,
4193,,Alba,alba ar,alba ar arad,,,,
4194,,AR,ar arad,ar arad ag,,,,
4195,,Arad,arad ag,arad ag arge,,,,
4196,,AG,ag arge,ag arge 537,,,,
4197,,Arge,arge 537,arge 537 bc,,,,
4198,,537,537 bc,537 bc bac,,,,
4199,,BC,bc bac,bc bac 259,,,,
4200,,Bac,bac 259,bac 259 u,,,,
4201,,259,259 u,259 u bh,,,,
4202,,u,u bh,u bh bihor,,,,
4203,,BH,bh bihor,bh bihor bn,,,,
4204,,Bihor,bihor bn,bihor bn bistri,,,,
4205,,BN,bn bistri,bn bistri 539,,,,
4206,,Bistri,bistri 539,bistri 539 an,,,,
4207,,539,539 an,539 an 259,,,,
4208,,aN,an 259,an 259 259,,,,
4209,,259,259 259,259 259 ud,,,,
4210,,259,259 ud,259 ud bt,,,,
4211,,ud,ud bt,ud bt boto,,,,
4212,,BT,bt boto,bt boto 537,,,,
4213,,Boto,boto 537,boto 537 ani,,,,
4214,,537,537 ani,537 ani br,,,,
4215,,ani,ani br,ani br br,,,,
4216,,BR,br br,br br 259,,,,
4217,,Br,br 259,br 259 ila,,,,
4218,,259,259 ila,259 ila bv,,,,
4219,,ila,ila bv,ila bv bra,,,,
4220,,BV,bv bra,bv bra 537,,,,
4221,,Bra,bra 537,bra 537 ov,,,,
4222,,537,537 ov,537 ov b,,,,
4223,,ov,ov b,ov b bucure,,,,
4224,,B,b bucure,b bucure 537,,,,
4225,,Bucure,bucure 537,bucure 537 ti,,,,
4226,,537,537 ti,537 ti bz,,,,
4227,,ti,ti bz,ti bz buz,,,,
4228,,BZ,bz buz,bz buz 259,,,,
4229,,Buz,buz 259,buz 259 u,,,,
4230,,259,259 u,259 u cl,,,,
4231,,u,u cl,u cl c,,,,
4232,,CL,cl c,cl c 259,,,,
4233,,C,c 259,c 259 l,,,,
4234,,259,259 l,259 l 259,,,,
4235,,l,l 259,l 259 ra,,,,
4236,,259,259 ra,259 ra 537,,,,
4237,,ra,ra 537,ra 537 cs,,,,
4238,,537,537 cs,537 cs cara,,,,
4239,,CS,cs cara,cs cara 537,,,,
4240,,Cara,cara 537,cara 537 severin,,,,
4241,,537,537 severin,537 severin cj,,,,
4242,,Severin,severin cj,severin cj cluj,,,,
4243,,CJ,cj cluj,cj cluj ct,,,,
4244,,Cluj,cluj ct,cluj ct constan,,,,
4245,,CT,ct constan,ct constan 539,,,,
4246,,Constan,constan 539,constan 539 cv,,,,
4247,,539,539 cv,539 cv covasna,,,,
4248,,CV,cv covasna,cv covasna db,,,,
4249,,Covasna,covasna db,covasna db d,,,,
4250,,DB,db d,db d acirc,,,,
4251,,D,d acirc,d acirc mbovi,,,,
4252,,acirc,acirc mbovi,acirc mbovi 539,,,,
4253,,mbovi,mbovi 539,mbovi 539 dj,,,,
4254,,539,539 dj,539 dj dolj,,,,
4255,,DJ,dj dolj,dj dolj gl,,,,
4256,,Dolj,dolj gl,dolj gl gala,,,,
4257,,GL,gl gala,gl gala 539,,,,
4258,,Gala,gala 539,gala 539 gr,,,,
4259,,539,539 gr,539 gr giurgiu,,,,
4260,,GR,gr giurgiu,gr giurgiu gj,,,,
4261,,Giurgiu,giurgiu gj,giurgiu gj gorj,,,,
4262,,GJ,gj gorj,gj gorj hr,,,,
4263,,Gorj,gorj hr,gorj hr harghita,,,,
4264,,HR,hr harghita,hr harghita hd,,,,
4265,,Harghita,harghita hd,harghita hd hunedoara,,,,
4266,,HD,hd hunedoara,hd hunedoara il,,,,
4267,,Hunedoara,hunedoara il,hunedoara il ialomi,,,,
4268,,IL,il ialomi,il ialomi 539,,,,
4269,,Ialomi,ialomi 539,ialomi 539 is,,,,
4270,,539,539 is,539 is ia,,,,
4271,,IS,is ia,is ia 537,,,,
4272,,Ia,ia 537,ia 537 if,,,,
4273,,537,537 if,537 if ilfov,,,,
4274,,IF,if ilfov,if ilfov mm,,,,
4275,,Ilfov,ilfov mm,ilfov mm maramure,,,,
4276,,MM,mm maramure,mm maramure 537,,,,
4277,,Maramure,maramure 537,maramure 537 mh,,,,
4278,,537,537 mh,537 mh mehedin,,,,
4279,,MH,mh mehedin,mh mehedin 539,,,,
4280,,Mehedin,mehedin 539,mehedin 539 ms,,,,
4281,,539,539 ms,539 ms mure,,,,
4282,,MS,ms mure,ms mure 537,,,,
4283,,Mure,mure 537,mure 537 nt,,,,
4284,,537,537 nt,537 nt neam,,,,
4285,,NT,nt neam,nt neam 539,,,,
4286,,Neam,neam 539,neam 539 ot,,,,
4287,,539,539 ot,539 ot olt,,,,
4288,,OT,ot olt,ot olt ph,,,,
4289,,Olt,olt ph,olt ph prahova,,,,
4290,,PH,ph prahova,ph prahova sj,,,,
4291,,Prahova,prahova sj,prahova sj s,,,,
4292,,SJ,sj s,sj s 259,,,,
4293,,S,s 259,s 259 laj,,,,
4294,,259,259 laj,259 laj sm,,,,
4295,,laj,laj sm,laj sm satu,,,,
4296,,SM,sm satu,sm satu mare,,,,
4297,,Satu,satu mare,satu mare sb,,,,
4298,,Mare,mare sb,mare sb sibiu,,,,
4299,,SB,sb sibiu,sb sibiu sv,,,,
4300,,Sibiu,sibiu sv,sibiu sv suceava,,,,
4301,,SV,sv suceava,sv suceava tr,,,,
4302,,Suceava,suceava tr,suceava tr teleorman,,,,
4303,,TR,tr teleorman,tr teleorman tm,,,,
4304,,Teleorman,teleorman tm,teleorman tm timi,,,,
4305,,TM,tm timi,tm timi 537,,,,
4306,,Timi,timi 537,timi 537 tl,,,,
4307,,537,537 tl,537 tl tulcea,,,,
4308,,TL,tl tulcea,tl tulcea vl,,,,
4309,,Tulcea,tulcea vl,tulcea vl v,,,,
4310,,VL,vl v,vl v acirc,,,,
4311,,V,v acirc,v acirc lcea,,,,
4312,,acirc,acirc lcea,acirc lcea vs,,,,
4313,,lcea,lcea vs,lcea vs vaslui,,,,
4314,,VS,vs vaslui,vs vaslui vn,,,,
4315,,Vaslui,vaslui vn,vaslui vn vrancea,,,,
4316,,VN,vn vrancea,vn vrancea es,,,,
4317,,Vrancea,vrancea es,vrancea es c,,,,
4318,,ES,es c,es c a,,,,
4319,,C,c a,c a coru,,,,
4320,,A,a coru,a coru ntilde,,,,
4321,,Coru,coru ntilde,coru ntilde vi,,,,
4322,,ntilde,ntilde vi,ntilde vi araba,,,,
4323,,VI,vi araba,vi araba aacute,,,,
4324,,Araba,araba aacute,araba aacute lava,,,,
4325,,Aacute,aacute lava,aacute lava ab,,,,
4326,,lava,lava ab,lava ab albacete,,,,
4327,,AB,ab albacete,ab albacete a,,,,
4328,,Albacete,albacete a,albacete a alicante,,,,
4329,,A,a alicante,a alicante al,,,,
4330,,Alicante,alicante al,alicante al almer,,,,
4331,,AL,al almer,al almer iacute,,,,
4332,,Almer,almer iacute,almer iacute o,,,,
4333,,iacute,iacute o,iacute o asturias,,,,
4334,,O,o asturias,o asturias av,,,,
4335,,Asturias,asturias av,asturias av aacute,,,,
4336,,AV,av aacute,av aacute vila,,,,
4337,,Aacute,aacute vila,aacute vila ba,,,,
4338,,vila,vila ba,vila ba badajoz,,,,
4339,,BA,ba badajoz,ba badajoz pm,,,,
4340,,Badajoz,badajoz pm,badajoz pm baleares,,,,
4341,,PM,pm baleares,pm baleares b,,,,
4342,,Baleares,baleares b,baleares b barcelona,,,,
4343,,B,b barcelona,b barcelona bu,,,,
4344,,Barcelona,barcelona bu,barcelona bu burgos,,,,
4345,,BU,bu burgos,bu burgos cc,,,,
4346,,Burgos,burgos cc,burgos cc c,,,,
4347,,CC,cc c,cc c aacute,,,,
4348,,C,c aacute,c aacute ceres,,,,
4349,,aacute,aacute ceres,aacute ceres ca,,,,
4350,,ceres,ceres ca,ceres ca c,,,,
4351,,CA,ca c,ca c aacute,,,,
4352,,C,c aacute,c aacute diz,,,,
4353,,aacute,aacute diz,aacute diz s,,,,
4354,,diz,diz s,diz s cantabria,,,,
4355,,S,s cantabria,s cantabria cs,,,,
4356,,Cantabria,cantabria cs,cantabria cs castell,,,,
4357,,CS,cs castell,cs castell oacute,,,,
4358,,Castell,castell oacute,castell oacute n,,,,
4359,,oacute,oacute n,oacute n ce,,,,
4360,,n,n ce,n ce ceuta,,,,
4361,,CE,ce ceuta,ce ceuta cr,,,,
4362,,Ceuta,ceuta cr,ceuta cr ciudad,,,,
4363,,CR,cr ciudad,cr ciudad real,,,,
4364,,Ciudad,ciudad real,ciudad real co,,,,
4365,,Real,real co,real co c,,,,
4366,,CO,co c,co c oacute,,,,
4367,,C,c oacute,c oacute rdoba,,,,
4368,,oacute,oacute rdoba,oacute rdoba cu,,,,
4369,,rdoba,rdoba cu,rdoba cu cuenca,,,,
4370,,CU,cu cuenca,cu cuenca gi,,,,
4371,,Cuenca,cuenca gi,cuenca gi girona,,,,
4372,,GI,gi girona,gi girona gr,,,,
4373,,Girona,girona gr,girona gr granada,,,,
4374,,GR,gr granada,gr granada gu,,,,
4375,,Granada,granada gu,granada gu guadalajara,,,,
4376,,GU,gu guadalajara,gu guadalajara ss,,,,
4377,,Guadalajara,guadalajara ss,guadalajara ss gipuzkoa,,,,
4378,,SS,ss gipuzkoa,ss gipuzkoa h,,,,
4379,,Gipuzkoa,gipuzkoa h,gipuzkoa h huelva,,,,
4380,,H,h huelva,h huelva hu,,,,
4381,,Huelva,huelva hu,huelva hu huesca,,,,
4382,,HU,hu huesca,hu huesca j,,,,
4383,,Huesca,huesca j,huesca j ja,,,,
4384,,J,j ja,j ja eacute,,,,
4385,,Ja,ja eacute,ja eacute n,,,,
4386,,eacute,eacute n,eacute n lo,,,,
4387,,n,n lo,n lo la,,,,
4388,,LO,lo la,lo la rioja,,,,
4389,,La,la rioja,la rioja gc,,,,
4390,,Rioja,rioja gc,rioja gc las,,,,
4391,,GC,gc las,gc las palmas,,,,
4392,,Las,las palmas,las palmas le,,,,
4393,,Palmas,palmas le,palmas le le,,,,
4394,,LE,le le,le le oacute,,,,
4395,,Le,le oacute,le oacute n,,,,
4396,,oacute,oacute n,oacute n l,,,,
4397,,n,n l,n l lleida,,,,
4398,,L,l lleida,l lleida lu,,,,
4399,,Lleida,lleida lu,lleida lu lugo,,,,
4400,,LU,lu lugo,lu lugo m,,,,
4401,,Lugo,lugo m,lugo m madrid,,,,
4402,,M,m madrid,m madrid ma,,,,
4403,,Madrid,madrid ma,madrid ma m,,,,
4404,,MA,ma m,ma m aacute,,,,
4405,,M,m aacute,m aacute laga,,,,
4406,,aacute,aacute laga,aacute laga ml,,,,
4407,,laga,laga ml,laga ml melilla,,,,
4408,,ML,ml melilla,ml melilla mu,,,,
4409,,Melilla,melilla mu,melilla mu murcia,,,,
4410,,MU,mu murcia,mu murcia na,,,,
4411,,Murcia,murcia na,murcia na navarra,,,,
4412,,NA,na navarra,na navarra or,,,,
4413,,Navarra,navarra or,navarra or ourense,,,,
4414,,OR,or ourense,or ourense p,,,,
4415,,Ourense,ourense p,ourense p palencia,,,,
4416,,P,p palencia,p palencia po,,,,
4417,,Palencia,palencia po,palencia po pontevedra,,,,
4418,,PO,po pontevedra,po pontevedra sa,,,,
4419,,Pontevedra,pontevedra sa,pontevedra sa salamanca,,,,
4420,,SA,sa salamanca,sa salamanca tf,,,,
4421,,Salamanca,salamanca tf,salamanca tf santa,,,,
4422,,TF,tf santa,tf santa cruz,,,,
4423,,Santa,santa cruz,santa cruz de,,,,
4424,,Cruz,cruz de,cruz de tenerife,,,,
4425,,de,de tenerife,de tenerife sg,,,,
4426,,Tenerife,tenerife sg,tenerife sg segovia,,,,
4427,,SG,sg segovia,sg segovia se,,,,
4428,,Segovia,segovia se,segovia se sevilla,,,,
4429,,SE,se sevilla,se sevilla so,,,,
4430,,Sevilla,sevilla so,sevilla so soria,,,,
4431,,SO,so soria,so soria t,,,,
4432,,Soria,soria t,soria t tarragona,,,,
4433,,T,t tarragona,t tarragona te,,,,
4434,,Tarragona,tarragona te,tarragona te teruel,,,,
4435,,TE,te teruel,te teruel to,,,,
4436,,Teruel,teruel to,teruel to toledo,,,,
4437,,TO,to toledo,to toledo v,,,,
4438,,Toledo,toledo v,toledo v valencia,,,,
4439,,V,v valencia,v valencia va,,,,
4440,,Valencia,valencia va,valencia va valladolid,,,,
4441,,VA,va valladolid,va valladolid bi,,,,
4442,,Valladolid,valladolid bi,valladolid bi bizkaia,,,,
4443,,BI,bi bizkaia,bi bizkaia za,,,,
4444,,Bizkaia,bizkaia za,bizkaia za zamora,,,,
4445,,ZA,za zamora,za zamora z,,,,
4446,,Zamora,zamora z,zamora z zaragoza,,,,
4447,,Z,z zaragoza,z zaragoza ca,,,,
4448,,Zaragoza,zaragoza ca,zaragoza ca ab,,,,
4449,,CA,ca ab,ca ab alberta,,,,
4450,,AB,ab alberta,ab alberta bc,,,,
4451,,Alberta,alberta bc,alberta bc british,,,,
4452,,BC,bc british,bc british columbia,,,,
4453,,British,british columbia,british columbia mb,,,,
4454,,Columbia,columbia mb,columbia mb manitoba,,,,
4455,,MB,mb manitoba,mb manitoba nb,,,,
4456,,Manitoba,manitoba nb,manitoba nb new,,,,
4457,,NB,nb new,nb new brunswick,,,,
4458,,New,new brunswick,new brunswick nl,,,,
4459,,Brunswick,brunswick nl,brunswick nl newfoundland,,,,
4460,,NL,nl newfoundland,nl newfoundland labrador,,,,
4461,,Newfoundland,newfoundland labrador,newfoundland labrador nt,,,,
4462,,Labrador,labrador nt,labrador nt northwest,,,,
4463,,NT,nt northwest,nt northwest territories,,,,
4464,,Northwest,northwest territories,northwest territories ns,,,,
4465,,Territories,territories ns,territories ns nova,,,,
4466,,NS,ns nova,ns nova scotia,,,,
4467,,Nova,nova scotia,nova scotia nu,,,,
4468,,Scotia,scotia nu,scotia nu nunavut,,,,
4469,,NU,nu nunavut,nu nunavut on,,,,
4470,,Nunavut,nunavut on,nunavut on ontario,,,,
4471,,ON,on ontario,on ontario pe,,,,
4472,,Ontario,ontario pe,ontario pe prince,,,,
4473,,PE,pe prince,pe prince edward,,,,
4474,,Prince,prince edward,prince edward island,,,,
4475,,Edward,edward island,edward island qc,,,,
4476,,Island,island qc,island qc quebec,,,,
4477,,QC,qc quebec,qc quebec sk,,,,
4478,,Quebec,quebec sk,quebec sk saskatchewan,,,,
4479,,SK,sk saskatchewan,sk saskatchewan yt,,,,
4480,,Saskatchewan,saskatchewan yt,saskatchewan yt yukon,,,,
4481,,YT,yt yukon,yt yukon territory,,,,
4482,,Yukon,yukon territory,yukon territory nz,,,,
4483,,Territory,territory nz,territory nz nl,,,,
4484,,NZ,nz nl,nz nl northland,,,,
4485,,NL,nl northland,nl northland ak,,,,
4486,,Northland,northland ak,northland ak auckland,,,,
4487,,AK,ak auckland,ak auckland wa,,,,
4488,,Auckland,auckland wa,auckland wa waikato,,,,
4489,,WA,wa waikato,wa waikato bp,,,,
4490,,Waikato,waikato bp,waikato bp bay,,,,
4491,,BP,bp bay,bp bay plenty,,,,
4492,,Bay,bay plenty,bay plenty tk,,,,
4493,,Plenty,plenty tk,plenty tk taranaki,,,,
4494,,TK,tk taranaki,tk taranaki gi,,,,
4495,,Taranaki,taranaki gi,taranaki gi gisborne,,,,
4496,,GI,gi gisborne,gi gisborne hb,,,,
4497,,Gisborne,gisborne hb,gisborne hb hawke,,,,
4498,,HB,hb hawke,hb hawke rsquo,,,,
4499,,Hawke,hawke rsquo,hawke rsquo bay,,,,
4500,,rsquo,rsquo bay,rsquo bay mw,,,,
4501,,Bay,bay mw,bay mw manawatuwanganui,,,,
4502,,MW,mw manawatuwanganui,mw manawatuwanganui we,,,,
4503,,ManawatuWanganui,manawatuwanganui we,manawatuwanganui we wellington,,,,
